ic,ic_pvalue,sharpe,adjusted_sharpe,vol_penalty,return_penalty,max_drawdown,hit_rate,turnover,mean_return,std_return,strategy_volatility,market_volatility,fold,train_samples,test_samples
0.17470569945671893,1.967789155453852e-10,-0.4023698783746293,-0.11741328969717128,1.7866117064473077,1.9181299658398743,-0.7892122655797166,0.5141329258976318,0.07333842627960276,-0.000643788475185425,0.025399081200868204,40.31979143221983,20.295758502462675,1,1313,1309
0.2759237520233942,2.6576033700354743e-24,1.7135971003258725,1.1613470026530341,1.4755254858463949,1.0,-0.3451007004073915,0.5943468296409473,1.0022918258212377,0.0022119420566033554,0.020491101187593,32.528614699338824,19.413977867908667,2,2643,1309
0.28613404602908843,4.3707273764186496e-26,3.0115644318471277,2.263807054233215,1.3303096773268024,1.0,-0.1346436082430028,0.5897631779984721,1.0053475935828877,0.002822478695778896,0.014877802309337322,23.61777897941341,15.433333088940376,3,3973,1309
0.29197999151569143,3.848469991425259e-27,2.763203510675753,2.1646343930253367,1.2765220397398584,1.0,-0.20153169576806426,0.599694423223835,1.0893812070282658,0.0025559753038146837,0.014683989040233863,23.310109952914093,15.78717372686221,4,5303,1309
0.22704424087006272,9.13934801696405e-17,2.8614441692709205,2.416189370166127,1.1842797607681637,1.0,-0.10830582107878506,0.5515660809778457,1.0481283422459893,0.0025937937343341044,0.01438965662222397,22.842871724411,16.501629491234524,5,6633,1309
