ic,ic_pvalue,sharpe,adjusted_sharpe,vol_penalty,return_penalty,max_drawdown,hit_rate,turnover,mean_return,std_return,strategy_volatility,market_volatility,fold,train_samples,test_samples
0.1343304637920136,2.1988913364321043e-07,1.391725607843077,1.0440788948025517,1.3329697734252828,1.0,-0.22592583856076778,0.5463777928232905,0.9519295870006771,0.001630306308649132,0.0185958425823476,29.519984935558142,19.256729941646793,1,1479,1477
0.2606409696525069,2.314712830103736e-24,2.104284044387107,1.6849098559242133,1.2489000743798588,1.0,-0.38997119482483067,0.5687203791469194,1.0169262017603249,0.0018776444608912257,0.014164761570189182,22.485861897147217,15.519263401771411,2,2977,1477
0.31532733578298505,1.871763191159044e-35,2.6715041115968785,2.025456242898794,1.3189641202880162,1.0,-0.3022736162253158,0.5971563981042654,1.034529451591063,0.0033784656256581336,0.020075387089249885,31.868689026907226,20.980541015586656,3,4475,1477
0.3067804539244698,1.4774453873092013e-33,2.9781605976234005,2.515590986651306,1.183881089345075,1.0,-0.20486843584601577,0.5897088693297224,1.0846310088016249,0.0021328444356907283,0.011368713896481019,18.047273818039734,13.041058192782046,4,5973,1477
0.27561092048512986,3.716495874420765e-27,2.571969964628951,1.9395902980489814,1.3260377550950195,1.0,-0.2114335748313846,0.5822613405551794,1.0575490859851049,0.002819118726134162,0.017399939738702748,27.6215480256706,18.100173428507823,5,7471,1477
